1	2.5639	0.9460	0.0500	0.3380
1	1.5476	0.3195	0.1270	0.1430
1	2.4958	0.4395	0.0980	0.2310
1	2.5455	0.5020	0.0800	0.3100
1	2.1147	0.4500	0.1120	0.1290
1	2.3741	0.3900	0.1580	0.0470
1	2.6138	0.5625	0.0730	0.2960
1	2.4766	0.7500	0.1500	0.1640
1	3.9253	0.8380	0.0530	0.3810
1	3.8948	0.7165	0.0730	0.4530
1	3.6835	0.8530	0.0530	0.5080
1	1.9782	0.1575	0.0430	0.0810
1	3.8426	0.8190	0.0600	0.4020
1	3.0621	0.7390	0.0850	0.2700
1	2.0984	0.4280	0.1100	0.1050
1	2.3695	0.8805	0.0590	0.3290
1	3.2595	0.9475	0.0490	0.3270
1	2.3680	0.3415	0.1520	0.1970
1	4.0411	0.6775	0.0760	0.4360
1	1.4763	0.8660	0.0610	0.3940
1	2.4421	0.5975	0.0720	0.4130
1	3.0824	0.8985	0.0530	0.2960
1	2.6570	0.5435	0.0870	0.1090
1	3.5465	0.5645	0.0900	0.2440
1	2.7004	0.7365	0.0950	0.1900
1	2.1836	0.7815	0.1050	0.2630
1	2.8527	0.7235	0.0980	0.2380
1	2.4864	0.4510	0.0790	0.2370
1	2.3926	0.4065	0.1060	0.1190
1	3.1684	0.7155	0.0770	0.2710
1	1.7460	0.8840	0.0590	0.4000
1	2.0703	0.3135	0.1310	0.1130
1	2.5105	0.4745	0.1030	0.1740
1	1.8346	0.2745	0.1530	0.1310
1	1.4775	0.0785	0.1410	0.0770
1	2.8400	0.5625	0.0840	0.2670
1	2.1648	0.8785	0.0770	0.2160
1	2.0600	0.1055	0.1400	0.0860
1	0.9064	0.7340	0.0680	0.3330
1	4.2239	0.8705	0.0710	0.3700
1	2.5155	0.4635	0.1120	0.1420
1	2.8805	0.7195	0.0860	0.2850
1	2.2719	0.3925	0.0930	0.1090
1	2.9786	0.6890	0.0700	0.3250
1	2.5439	0.3435	0.0910	0.1230
1	1.9068	0.3305	0.0940	0.0850
1	2.8977	0.7310	0.0780	0.3750
1	2.9560	0.6470	0.0770	0.2690
1	2.0397	0.4085	0.1130	0.0850
1	2.9776	0.8060	0.0810	0.3200
1	3.2352	0.8215	0.0540	0.3280
1	2.2274	0.5580	0.1060	0.1870
1	3.0170	0.4235	0.0770	0.1090
1	1.9013	0.2315	0.1280	0.1430
1	1.7858	0.0570	0.0480	0.1240
1	3.5485	0.6840	0.0810	0.4590
1	2.1827	0.1345	0.1440	0.2050
1	1.9352	0.5015	0.0910	0.2660
1	1.1948	0.8270	0.0630	0.4740
1	2.4237	0.3940	0.0850	0.3260
1	5.5710	0.6400	0.0360	0.7010
1	2.5596	0.9655	0.0600	0.2630
1	1.9049	0.0395	0.0710	0.1670
1	1.9041	0.2145	0.0960	0.0760
1	1.7736	0.2330	0.1590	0.1150
1	2.9372	0.8360	0.0640	0.2970
1	2.6191	0.4605	0.0840	0.3650
1	2.1825	0.4715	0.1190	0.0840
1	2.6364	0.4245	0.0790	0.1580
1	2.5691	0.6980	0.0970	0.2270
1	3.0225	0.9225	0.0580	0.3950
1	2.1852	0.2170	0.1320	0.1260
1	2.5394	0.4840	0.0630	0.3290
1	3.6780	0.4655	0.0500	0.2190
1	2.7389	0.4240	0.0710	0.3150
1	4.2817	0.4400	0.0670	0.4400
1	1.4669	0.0855	0.0650	0.0960
1	2.5358	0.4805	0.0950	0.1100
1	3.1275	0.3005	0.0930	0.3870
1	2.8311	0.5905	0.0660	0.3400
1	2.2621	0.9315	0.0660	0.2710
1	3.8176	0.1650	0.0680	0.2960
1	2.9503	0.7870	0.0830	0.2910
1	2.5617	0.1675	0.0930	0.2620
1	3.0670	0.5135	0.0570	0.4350
1	3.0855	0.9585	0.0640	0.1880
1	3.5098	0.4540	0.0760	0.3600
1	2.0528	0.2380	0.1510	0.1460
1	2.5786	0.1185	0.1270	0.1760
1	3.7900	0.7650	0.0910	0.4220
1	2.3912	0.6930	0.1050	0.2990
1	3.2640	0.2015	0.0520	0.3110
1	2.1103	0.4040	0.1810	0.1290
1	1.7844	0.2415	0.0590	0.2040
1	3.7060	0.8475	0.0690	0.3250
1	2.8571	0.8565	0.0840	0.1980
1	3.2580	0.9225	0.0740	0.4050
1	2.2866	0.3805	0.1230	0.1390
1	3.1623	0.7875	0.0790	0.2870
1	2.2092	0.1990	0.1960	0.1030
1	2.5365	0.7220	0.0810	0.3060
1	3.0503	0.5995	0.1350	0.2360
1	2.2586	0.9230	0.0580	0.2290
1	4.1059	0.8325	0.0610	0.4780
1	3.2015	0.8290	0.1040	0.2570
1	2.8310	0.9145	0.0670	0.2960
1	2.4067	0.2985	0.0780	0.3160
1	2.1371	0.8415	0.0870	0.2070
1	3.6429	0.6870	0.0900	0.3070
1	3.8516	0.6670	0.0680	0.4520
1	4.3179	0.8185	0.0560	0.4740
1	3.2953	0.9255	0.0890	0.4170
1	3.5846	0.8205	0.0750	0.3290
1	2.8229	0.6125	0.1110	0.3730
1	2.9011	0.4395	0.0760	0.4410
1	2.1157	0.2250	0.0620	0.1150
1	2.2495	0.9275	0.0590	0.3020
1	3.0626	0.6905	0.0610	0.3500
1	2.2918	0.5295	0.0910	0.1190
1	4.1129	0.4950	0.0900	0.3820
1	2.1749	0.3980	0.1150	0.1190
1	2.3285	0.6745	0.0700	0.2590
1	2.2075	0.8980	0.0940	0.3480
1	3.0491	0.5150	0.0850	0.4010
1	2.3627	0.9605	0.0730	0.1990
1	2.9238	0.6245	0.0730	0.2820
1	2.8503	0.5665	0.0660	0.3070
1	1.8458	0.3650	0.1370	0.0430
1	1.8926	0.3655	0.1080	0.0680
1	2.9064	0.3475	0.0680	0.2770
1	3.3301	0.8500	0.0790	0.3140
1	2.3658	0.4590	0.1020	0.1410
1	2.0281	0.8060	0.0600	0.4970
1	3.0999	0.3310	0.0630	0.2570
1	1.7795	0.1685	0.1650	0.1120
1	4.1827	0.5145	0.0850	0.3840
1	1.6241	0.2755	0.1170	0.1780
1	3.6513	0.5645	0.0780	0.3820
1	4.2932	0.4325	0.0730	0.5120
1	3.1063	0.4575	0.0740	0.2960
1	2.5733	0.4475	0.0970	0.1630
1	2.1725	0.3455	0.1360	0.1670
1	4.6966	0.4890	0.0770	0.5700
1	2.9462	0.8565	0.0850	0.3080
1	1.9010	0.3040	0.0710	0.2540
1	5.2433	0.6185	0.0500	0.5830
1	2.0848	0.4040	0.0940	0.1930
1	4.2949	0.3680	0.0840	0.4530
1	2.5616	0.1590	0.1300	0.1540
1	2.6363	0.8345	0.0640	0.2850
1	3.5072	0.8495	0.0450	0.3910
1	2.0111	0.3520	0.1090	0.1210
1	5.0388	0.5650	0.0420	0.5800
1	3.2653	0.7185	0.0890	0.2340
1	2.4888	0.7825	0.0880	0.1650
1	2.8785	0.6765	0.1120	0.2560
1	1.8445	0.1320	0.0510	0.1260
1	3.5493	0.7340	0.0530	0.4400
1	1.7356	0.3660	0.1370	0.1310
1	3.3634	0.5030	0.0900	0.3080
1	0.5301	0.8220	0.1140	0.4440
1	2.2613	0.4125	0.1020	0.1900
1	3.4529	0.6175	0.1060	0.2790
1	2.0653	0.4760	0.1430	0.0920
1	5.0506	0.5525	0.0460	0.6040
1	2.8197	0.6040	0.0900	0.3120
1	4.5130	0.5130	0.0510	0.5670
1	1.8303	0.0940	0.0710	0.1250
1	2.2270	0.7425	0.0780	0.3550
1	4.1268	0.8665	0.0530	0.4000
1	2.1972	0.3610	0.1040	0.1090
1	2.9786	0.4830	0.0940	0.1240
1	1.9694	0.3245	0.1040	0.2040
1	2.2518	0.3940	0.1100	0.1200
1	4.0431	0.7825	0.0530	0.4930
1	2.1582	0.3030	0.1370	0.1430
1	1.6362	0.0325	0.1260	0.1370
1	2.9250	0.5280	0.0680	0.2880
1	2.1495	0.3780	0.0860	0.0940
1	2.0957	0.3505	0.1210	0.1010
1	1.8298	0.3765	0.1140	0.1190
1	2.4151	0.8705	0.0560	0.4130
1	3.2240	0.4455	0.0930	0.3320
1	1.3781	0.9335	0.0830	0.3710
1	2.6967	0.8050	0.0660	0.4060
1	2.9918	0.8050	0.0680	0.2920
1	3.2151	0.2935	0.0830	0.2950
1	2.9834	0.7975	0.0610	0.5700
1	5.2633	0.7620	0.0350	0.6400
1	2.7205	0.9320	0.0440	0.3530
1	2.5790	0.4310	0.0930	0.1830
1	2.6279	0.4055	0.0770	0.3050
1	3.2898	0.5330	0.0920	0.2370
1	3.6296	0.7745	0.0710	0.3610
1	1.9454	0.8405	0.0610	0.4790
1	1.8110	0.5325	0.1040	0.1940
1	2.7723	0.4995	0.1170	0.2020
1	2.1729	0.4695	0.1050	0.1360
1	1.8960	0.4035	0.1040	0.1260
1	3.0699	0.6920	0.0850	0.2380
1	2.6713	0.4155	0.0830	0.1870
1	2.6079	0.4395	0.0550	0.4000
1	3.2765	0.6085	0.0880	0.3180
1	2.8633	0.7915	0.0670	0.4320
1	3.0582	0.6685	0.1090	0.2670
1	2.6956	0.1785	0.1110	0.1790
1	3.9862	0.6710	0.0690	0.4070
1	2.9507	0.5640	0.0950	0.1890
1	3.6438	0.6765	0.0870	0.3330
1	2.0443	0.9105	0.0740	0.1880
1	2.5956	0.7230	0.0800	0.2300
1	2.9160	0.3480	0.1200	0.1840
1	3.4953	0.4225	0.0960	0.4760
1	3.7537	0.6470	0.0730	0.3520
1	2.0351	0.1870	0.1140	0.0990
1	1.5181	0.9105	0.0640	0.4180
1	2.7734	0.4000	0.0910	0.2780
1	2.2765	0.3225	0.1160	0.1540
1	2.9461	0.4305	0.0780	0.2180
1	2.5623	0.7705	0.0780	0.2110
1	1.9634	0.8280	0.0530	0.4830
1	3.1309	0.5485	0.0920	0.2030
1	3.6464	0.7625	0.0780	0.2820
1	3.1432	0.6955	0.0580	0.3890
1	3.0119	0.5550	0.0850	0.2880
1	2.0710	0.4865	0.0690	0.2410
1	4.6199	0.5105	0.0600	0.2610
1	3.4730	0.9150	0.0740	0.4160
1	2.1450	0.3095	0.1060	0.1960
1	3.1847	0.8265	0.0720	0.4990
1	1.7851	0.2530	0.1260	0.1660
1	2.6561	0.8490	0.0640	0.4250
1	3.5535	0.4245	0.1010	0.2400
1	2.2930	0.8500	0.0380	0.5080
1	2.6208	0.7435	0.0630	0.3910
1	3.0422	0.9580	0.0590	0.2860
1	2.4004	0.5440	0.0880	0.1880
1	2.5532	0.7125	0.0680	0.2970
1	2.0069	0.1105	0.0870	0.1090
1	2.5438	0.3430	0.1140	0.2340
1	2.7184	0.5170	0.1150	0.3780
1	3.2688	0.4985	0.0890	0.3410
1	2.1594	0.6520	0.0660	0.4090
1	2.5631	0.7190	0.0620	0.5440
1	4.4714	0.6365	0.0810	0.4450
1	2.1875	0.4875	0.1060	0.1620
1	2.8213	0.9655	0.0490	0.2920
1	2.0826	0.8950	0.0660	0.4580
1	2.5602	0.6415	0.0850	0.3190
1	2.4088	0.9675	0.0680	0.2690
1	2.4351	0.3995	0.1040	0.2030
1	2.5412	0.1320	0.0800	0.1610
1	1.7443	0.5890	0.0700	0.4120
1	2.4220	0.4885	0.1170	0.1020
1	2.7985	0.6190	0.0870	0.2730
1	2.0747	0.3760	0.0930	0.0550
1	2.0306	0.3605	0.1270	0.0890
1	4.0944	0.7155	0.0920	0.3350
1	3.0910	0.8315	0.0470	0.4540
1	2.5105	0.4350	0.0930	0.2690
1	2.6043	0.3115	0.0660	0.2530
1	1.6041	0.7695	0.0760	0.3540
1	2.6066	0.9585	0.0590	0.3110
1	3.0114	0.9520	0.0480	0.3740
1	3.3722	0.9080	0.0650	0.3370
1	1.9492	0.2830	0.1410	0.1760
1	3.2242	0.5295	0.0940	0.4000
1	2.8901	0.2835	0.1090	0.2900
1	3.8671	0.8775	0.0740	0.3450
1	2.2439	0.4005	0.1320	0.1140
1	3.1568	0.4990	0.1120	0.2170
1	2.7831	0.3830	0.1080	0.2220
1	3.3656	0.6495	0.0780	0.3790
1	2.7904	0.3220	0.0830	0.2660
1	3.2886	0.7105	0.0710	0.3890
1	1.7047	0.2505	0.1160	0.1280
1	3.8465	0.3800	0.0610	0.4040
1	2.5017	0.9260	0.1150	0.2950
1	2.6266	0.8830	0.0530	0.1580
1	2.3590	0.9860	0.0880	0.0830
1	2.4725	0.8915	0.0470	0.1830
1	2.2052	0.8055	0.0650	0.2360
1	2.9829	0.9810	0.0450	0.2160
1	2.4341	0.7200	0.1030	0.0830
1	2.6218	0.9530	0.0840	0.1120
1	2.8556	0.8080	0.0770	0.2060
1	2.1149	0.7435	0.0330	0.2500
1	2.7141	0.7010	0.0880	0.0880
1	2.3054	0.9685	0.1050	0.0920
1	2.4476	0.9175	0.0800	0.1480
1	2.2280	0.9560	0.0890	0.1510
1	2.7698	0.9085	0.0480	0.1340
1	3.2957	0.6380	0.0650	0.1310
1	2.3021	0.9370	0.0370	0.1630
1	2.0694	0.9245	0.0770	0.1010
1	1.5085	0.9190	0.0930	0.2010
1	2.6064	0.4260	0.0420	0.1310
1	3.1191	0.8000	0.0600	0.2840
1	1.9397	0.9505	0.1010	0.1410
1	2.3812	0.9610	0.0810	0.1380
1	1.9834	0.9845	0.0320	0.1000
1	2.7901	0.4270	0.0680	0.1500
1	2.5467	0.9790	0.1160	0.1490
1	1.9166	0.8850	0.0950	0.2240
1	2.0605	0.8950	0.0720	0.1620
1	2.4747	0.9175	0.0400	0.2270
1	2.2214	0.4305	0.1520	0.1440
1	2.1691	0.8145	0.0950	0.1220
1	2.3272	0.4850	0.0680	0.1540
1	3.1739	0.8915	0.0690	0.2630
1	2.8446	0.6210	0.0730	0.1050
1	2.4392	0.4460	0.0870	0.1220
1	2.1575	0.5915	0.1020	0.1630
1	2.2000	0.9575	0.0840	0.1670
1	2.7376	0.8830	0.0640	0.2340
1	2.4292	0.7330	0.0540	0.1510
1	2.2894	0.9705	0.0810	0.0630
1	2.4613	0.9210	0.0830	0.1410
1	2.4543	0.9775	0.0480	0.2080
1	2.7161	0.8860	0.0690	0.2270
1	2.5160	0.9650	0.0600	0.1440
1	2.5575	0.9670	0.0690	0.1160
1	1.9122	0.9535	0.0750	0.1220
1	2.1026	0.7630	0.0600	0.1030
1	3.7201	0.9410	0.0670	0.3800
1	2.4963	0.9595	0.0250	0.2180
1	2.7748	0.9830	0.0680	0.1360
1	2.2091	0.9300	0.1060	0.1070
1	2.4432	0.9720	0.0750	0.1540
1	3.0655	0.9120	0.0420	0.1760
1	2.2859	0.9305	0.0960	0.0750
1	2.6937	0.6815	0.0700	0.1380
1	1.9318	0.9285	0.1000	0.2050
1	2.5401	0.7860	0.0550	0.2540
1	2.2237	0.9540	0.0940	0.1450
1	2.4853	0.9750	0.0630	0.1350
1	2.8469	0.8925	0.0490	0.2090
1	2.5839	0.5880	0.0820	0.2140
1	2.6597	0.6750	0.1260	0.1240
1	2.4513	0.8785	0.0800	0.0860
1	2.4178	0.9545	0.0450	0.2220
1	3.7087	0.8825	0.0510	0.2920
1	2.1490	0.4085	0.0880	0.1340
1	2.5724	0.6790	0.0930	0.1720
1	2.5380	0.5980	0.0840	0.1980
1	2.2557	0.8000	0.0990	0.1200
1	2.3768	0.6105	0.0690	0.1800
1	3.1756	0.9055	0.0590	0.1640
1	2.5155	0.7700	0.0910	0.1290
1	2.5106	0.9450	0.0300	0.1800
1	2.3084	0.6610	0.0820	0.1060
1	1.9189	0.9095	0.1040	0.1680
1	2.6791	0.9750	0.0640	0.1700
1	2.5539	0.8020	0.0800	0.1230
1	2.7002	0.9370	0.0360	0.2290
1	2.5088	0.9645	0.0290	0.1610
1	3.7792	0.9430	0.0600	0.3660
1	2.9598	0.7720	0.0920	0.1820
1	2.4097	0.6285	0.0660	0.1460
1	2.2497	0.6590	0.0790	0.1350
1	2.4111	0.8080	0.0740	0.1480
1	2.2675	0.4460	0.0680	0.1710
1	2.4878	0.6455	0.0620	0.1640
1	2.6620	0.9280	0.0490	0.3470
1	2.4089	0.9740	0.1080	0.1150
1	2.3195	0.8440	0.0730	0.1150
1	2.1795	0.9355	0.0370	0.2340
1	2.8350	0.5570	0.0580	0.2400
1	3.0420	0.8690	0.0490	0.2000
1	2.7806	0.6395	0.0750	0.1590
1	4.1048	0.8695	0.0600	0.1780
1	2.3221	0.8730	0.1120	0.1450
1	2.3387	0.6495	0.0440	0.1590
1	2.6246	0.9365	0.1140	0.3610
1	2.8850	0.9675	0.0690	0.1710
1	2.3347	0.7995	0.1060	0.1350
1	2.2028	0.9780	0.0510	0.1600
1	2.5194	0.7570	0.0990	0.1400
1	1.9448	0.9665	0.1130	0.0850
1	2.5823	0.9725	0.1010	0.1040
1	2.3810	0.9135	0.0600	0.1690
1	2.6936	0.8215	0.0650	0.1220
1	3.0256	0.9305	0.0580	0.2020
1	2.3614	0.9480	0.0990	0.1100
1	2.2180	0.8680	0.0850	0.1380
1	1.7726	0.8770	0.0740	0.2820
1	2.8495	0.5560	0.1200	0.1910
1	2.2903	0.6970	0.0870	0.1770
1	2.5731	0.9830	0.0400	0.1690
1	2.6505	0.6815	0.0920	0.1730
1	2.4799	0.8535	0.0990	0.2330
1	4.9356	0.8550	0.0640	0.5440
1	1.8893	0.9525	0.0800	0.1110
1	2.3098	0.8790	0.0670	0.1260
1	3.1747	0.9690	0.0850	0.1690
1	2.4552	0.9620	0.0460	0.1710
1	3.4057	0.8545	0.0640	0.3020
1	3.1225	0.9640	0.0420	0.2370
1	2.2949	0.5835	0.0430	0.1630
1	2.0431	0.9645	0.0900	0.0920
1	2.7922	0.9130	0.0870	0.1540
1	2.2427	0.8720	0.0950	0.2500
1	4.2208	0.7745	0.0590	0.2740
1	2.3130	0.6220	0.0980	0.2180
1	2.1947	0.9395	0.1150	0.1720
1	2.7935	0.9070	0.0440	0.1740
1	2.7268	0.9595	0.0460	0.1920
1	2.1113	0.9625	0.0800	0.0720
1	2.5907	0.8140	0.0570	0.3160
1	2.4651	0.9605	0.0640	0.1160
1	2.3515	0.6360	0.0960	0.0560
1	2.3623	0.8560	0.0890	0.2020
1	3.3723	0.5735	0.0650	0.4260
1	2.6022	0.9905	0.0310	0.1710
1	2.4566	0.8930	0.0680	0.2230
1	1.7618	0.9080	0.0720	0.2820
1	2.5861	0.9390	0.0760	0.1290
1	1.1114	0.8880	0.0390	0.3650
1	3.0884	0.8695	0.0700	0.1970
1	2.3174	0.9515	0.0420	0.2040
1	2.6914	0.9640	0.0830	0.1530
1	2.7425	0.9680	0.0350	0.1710
1	2.9550	0.8330	0.0390	0.1470
1	2.7278	0.8695	0.0860	0.2170
1	3.2166	0.9615	0.0510	0.2670
1	2.5181	0.8900	0.0760	0.2720
1	2.0390	0.9675	0.0570	0.1790
1	2.5902	0.9425	0.0870	0.2370
1	2.3659	0.5785	0.0860	0.1580
1	2.3679	0.9725	0.0820	0.1070
1	2.5465	0.9745	0.0500	0.1630
1	2.0295	0.9440	0.0430	0.2510
1	3.4317	0.8610	0.0510	0.2770
1	1.5834	0.3085	0.0830	0.1430
1	2.4335	0.9210	0.0400	0.2680
1	2.3800	0.9425	0.0930	0.1320
1	1.7264	0.6380	0.0630	0.2400
1	3.0753	0.9560	0.0510	0.1790
1	2.2965	0.9615	0.0770	0.1480
1	2.1290	0.9640	0.0810	0.1110
1	2.1768	0.9490	0.1180	0.1060
1	2.5438	0.9810	0.0570	0.1380
1	3.3967	0.9045	0.0710	0.2820
1	2.4794	0.5620	0.0960	0.1860
1	2.1702	0.9090	0.1020	0.1680
1	2.3638	0.7130	0.0850	0.2230
1	2.7232	0.6425	0.0750	0.2100
1	2.4610	0.7465	0.0760	0.1610
1	1.6181	0.9685	0.0970	0.1040
1	1.4903	0.7975	0.0940	0.3900
1	2.5395	0.9085	0.0740	0.3940
1	2.3154	0.9510	0.1130	0.1100
1	2.7693	0.6845	0.0450	0.2760
1	1.9650	0.9610	0.0710	0.1130
1	2.1928	0.9690	0.0760	0.1770
1	2.1741	0.9500	0.1130	0.1100
1	2.7714	0.5115	0.0440	0.1740
1	3.0676	0.8155	0.0690	0.2880
1	2.1817	0.5325	0.0840	0.0980
1	2.3950	0.8065	0.0790	0.1120
1	2.4678	0.8945	0.0290	0.2770
1	2.2401	0.9080	0.0770	0.1170
1	2.9436	0.6530	0.0430	0.1640
1	1.9836	0.5860	0.0800	0.1520
1	2.4650	0.7630	0.0600	0.1670
1	2.1265	0.5955	0.0850	0.2080
1	1.7152	0.6170	0.1020	0.1220
1	3.0073	0.9715	0.0780	0.2290
1	2.3415	0.9435	0.0820	0.0950
1	3.5581	0.6545	0.0590	0.3730
1	2.3988	0.5565	0.1230	0.1120
1	2.8413	0.9800	0.0420	0.1360
1	2.4073	0.6930	0.0470	0.1030
1	2.8449	0.8940	0.1080	0.1970
1	2.7707	0.6705	0.0550	0.2880
1	2.7765	0.8425	0.0280	0.1740
1	2.2581	0.9705	0.0340	0.2220
1	2.4046	0.8405	0.0150	0.1510
1	2.2635	0.9100	0.0260	0.2260
1	2.2379	0.9340	0.0590	0.1520
1	2.1368	0.9035	0.0760	0.2170
1	2.2291	0.9140	0.0680	0.2300
1	2.5406	0.9765	0.0900	0.0930
1	2.4010	0.7310	0.0900	0.0660
1	2.3958	0.8895	0.0450	0.1670
1	2.4385	0.7190	0.0840	0.1460
1	1.5757	0.6610	0.1020	0.0520
1	2.3145	0.9290	0.0690	0.2590
1	2.5992	0.8140	0.0840	0.2810
1	2.2458	0.5575	0.1150	0.1360
1	2.0200	0.5435	0.1030	0.1240
1	2.8018	0.8235	0.0780	0.0620
1	2.5519	0.9160	0.0850	0.1800
1	2.3397	0.5260	0.0830	0.0790
1	2.5468	0.9530	0.1050	0.1430
1	2.4960	0.6055	0.0570	0.1530
1	3.0171	0.9405	0.0720	0.1790
1	2.1002	0.9775	0.0900	0.1010
1	2.0613	0.2990	0.0800	0.1610
1	2.2255	0.6170	0.0970	0.1110
1	2.3036	0.9705	0.0410	0.2140
1	2.7363	0.7090	0.0710	0.3000
1	2.4340	0.7140	0.0630	0.1500
1	1.9726	0.7395	0.0550	0.2350
1	2.7169	0.8605	0.0680	0.1290
1	1.9220	0.9555	0.0590	0.1430
1	1.0435	0.8905	0.0750	0.3260
1	2.5805	0.9670	0.0930	0.1810
1	2.6869	0.9460	0.0380	0.1620
1	2.2197	0.5775	0.1020	0.1150
1	2.2558	0.9495	0.0800	0.1240
1	2.2043	0.7725	0.0490	0.1640
1	3.0293	0.9690	0.0810	0.1390
